id,timestamp,genes,clean_acc,blackbox_acc,clean_acc_f,black_acc_f,genes_list,L,arch_readable,stages,balanced
11,2025-11-24T12:38:11.766750,[1. 2. 0. 2. 1. 1. 0. 2. 1. 2. 1. 2. 2. 2. 0. 1.],"60,61507937","46,03174603",60.61507937,46.03174603,"[1, 2, 0, 2, 1, 1, 0, 2, 1, 2, 1, 2, 2, 2, 0, 1]",16,"c2:['Transformer', 'MLP', 'Conv']; c3:['MLP', 'Transformer', 'Transformer', 'Conv']; c4:['MLP', 'Transformer', 'MLP', 'Transformer', 'MLP', 'MLP']; c5:['MLP', 'Conv', 'Transformer']","c2=Transformer,MLP,Conv;c3=MLP,Transformer,Transformer,Conv;c4=MLP,Transformer,MLP,Transformer,MLP,MLP;c5=MLP,Conv,Transformer",53.3234127
5,2025-11-24T12:10:07.721938,[0. 1. 2. 0. 0. 0. 0. 2. 2. 1. 2. 2. 2. 2. 1. 0.],"66,76587302","39,28571429",66.76587302,39.28571429,"[0, 1, 2, 0, 0, 0, 0, 2, 2, 1, 2, 2, 2, 2, 1, 0]",16,"c2:['Conv', 'Transformer', 'MLP']; c3:['Conv', 'Conv', 'Conv', 'Conv']; c4:['MLP', 'MLP', 'Transformer', 'MLP', 'MLP', 'MLP']; c5:['MLP', 'Transformer', 'Conv']","c2=Conv,Transformer,MLP;c3=Conv,Conv,Conv,Conv;c4=MLP,MLP,Transformer,MLP,MLP,MLP;c5=MLP,Transformer,Conv",53.025793655
9,2025-11-21T12:14:56.295760,[2. 0. 0. 0. 1. 0. 0. 2. 1. 1. 0. 2. 0. 1. 2. 0.],"66,76587302","38,93849206",66.76587302,38.93849206,"[2, 0, 0, 0, 1, 0, 0, 2, 1, 1, 0, 2, 0, 1, 2, 0]",16,"c2:['MLP', 'Conv', 'Conv']; c3:['Conv', 'Transformer', 'Conv', 'Conv']; c4:['MLP', 'Transformer', 'Transformer', 'Conv', 'MLP', 'Conv']; c5:['Transformer', 'MLP', 'Conv']","c2=MLP,Conv,Conv;c3=Conv,Transformer,Conv,Conv;c4=MLP,Transformer,Transformer,Conv,MLP,Conv;c5=Transformer,MLP,Conv",52.85218254
17,2025-11-25T13:46:16.858004,[1. 2. 0. 0. 1. 1. 2. 2. 0. 1. 1. 0. 2. 2. 1. 1.],"70,93253968","34,32539683",70.93253968,34.32539683,"[1, 2, 0, 0, 1, 1, 2, 2, 0, 1, 1, 0, 2, 2, 1, 1]",16,"c2:['Transformer', 'MLP', 'Conv']; c3:['Conv', 'Transformer', 'Transformer', 'MLP']; c4:['MLP', 'Conv', 'Transformer', 'Transformer', 'Conv', 'MLP']; c5:['MLP', 'Transformer', 'Transformer']","c2=Transformer,MLP,Conv;c3=Conv,Transformer,Transformer,MLP;c4=MLP,Conv,Transformer,Transformer,Conv,MLP;c5=MLP,Transformer,Transformer",52.628968255000004
29,2025-11-21T13:14:29.550267,[0. 1. 0. 1. 0. 0. 1. 1. 1. 0. 2. 1. 2. 2. 2. 2.],"71,32936508","33,7797619",71.32936508,33.7797619,"[0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 2, 1, 2, 2, 2, 2]",16,"c2:['Conv', 'Transformer', 'Conv']; c3:['Transformer', 'Conv', 'Conv', 'Transformer']; c4:['Transformer', 'Transformer', 'Conv', 'MLP', 'Transformer', 'MLP']; c5:['MLP', 'MLP', 'MLP']","c2=Conv,Transformer,Conv;c3=Transformer,Conv,Conv,Transformer;c4=Transformer,Transformer,Conv,MLP,Transformer,MLP;c5=MLP,MLP,MLP",52.55456349
4,2025-11-25T13:07:20.477870,[0. 0. 2. 1. 1. 0. 1. 0. 1. 0. 0. 2. 1. 1. 0. 1.],"57,34126984","47,61904762",57.34126984,47.61904762,"[0, 0, 2, 1, 1, 0, 1, 0, 1, 0, 0, 2, 1, 1, 0, 1]",16,"c2:['Conv', 'Conv', 'MLP']; c3:['Transformer', 'Transformer', 'Conv', 'Transformer']; c4:['Conv', 'Transformer', 'Conv', 'Conv', 'MLP', 'Transformer']; c5:['Transformer', 'Conv', 'Transformer']","c2=Conv,Conv,MLP;c3=Transformer,Transformer,Conv,Transformer;c4=Conv,Transformer,Conv,Conv,MLP,Transformer;c5=Transformer,Conv,Transformer",52.48015873
39,2025-11-25T15:00:18.152930,[2. 2. 1. 0. 0. 2. 2. 1. 2. 0. 2. 0. 0. 0. 0. 1.],"70,23809524","34,1765873",70.23809524,34.1765873,"[2, 2, 1, 0, 0, 2, 2, 1, 2, 0, 2, 0, 0, 0, 0, 1]",16,"c2:['MLP', 'MLP', 'Transformer']; c3:['Conv', 'Conv', 'MLP', 'MLP']; c4:['Transformer', 'MLP', 'Conv', 'MLP', 'Conv', 'Conv']; c5:['Conv', 'Conv', 'Transformer']","c2=MLP,MLP,Transformer;c3=Conv,Conv,MLP,MLP;c4=Transformer,MLP,Conv,MLP,Conv,Conv;c5=Conv,Conv,Transformer",52.20734127
35,2025-11-25T11:41:24.639631,[0. 1. 0. 2. 2. 1. 0. 2. 1. 0. 0. 1. 2. 2. 2. 0.],"68,65079365","35,76388889",68.65079365,35.76388889,"[0, 1, 0, 2, 2, 1, 0, 2, 1, 0, 0, 1, 2, 2, 2, 0]",16,"c2:['Conv', 'Transformer', 'Conv']; c3:['MLP', 'MLP', 'Transformer', 'Conv']; c4:['MLP', 'Transformer', 'Conv', 'Conv', 'Transformer', 'MLP']; c5:['MLP', 'MLP', 'Conv']","c2=Conv,Transformer,Conv;c3=MLP,MLP,Transformer,Conv;c4=MLP,Transformer,Conv,Conv,Transformer,MLP;c5=MLP,MLP,Conv",52.20734127
40,2025-11-24T19:29:01.521848,[0. 0. 1. 2. 0. 2. 1. 1. 1. 1. 1. 2. 1. 2. 2. 2.],"59,52380952","44,24603175",59.52380952,44.24603175,"[0, 0, 1, 2, 0, 2, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2]",16,"c2:['Conv', 'Conv', 'Transformer']; c3:['MLP', 'Conv', 'MLP', 'Transformer']; c4:['Transformer', 'Transformer', 'Transformer', 'Transformer', 'MLP', 'Transformer']; c5:['MLP', 'MLP', 'MLP']","c2=Conv,Conv,Transformer;c3=MLP,Conv,MLP,Transformer;c4=Transformer,Transformer,Transformer,Transformer,MLP,Transformer;c5=MLP,MLP,MLP",51.884920635
5,2025-11-24T16:31:09.439364,[0. 2. 0. 2. 0. 1. 1. 1. 1. 1. 1. 2. 1. 2. 0. 1.],"60,81349206","42,90674603",60.81349206,42.90674603,"[0, 2, 0, 2, 0, 1, 1, 1, 1, 1, 1, 2, 1, 2, 0, 1]",16,"c2:['Conv', 'MLP', 'Conv']; c3:['MLP', 'Conv', 'Transformer', 'Transformer']; c4:['Transformer', 'Transformer', 'Transformer', 'Transformer', 'MLP', 'Transformer']; c5:['MLP', 'Conv', 'Transformer']","c2=Conv,MLP,Conv;c3=MLP,Conv,Transformer,Transformer;c4=Transformer,Transformer,Transformer,Transformer,MLP,Transformer;c5=MLP,Conv,Transformer",51.860119045000005
13,2025-11-24T17:10:24.515499,[0. 2. 2. 0. 0. 0. 0. 2. 2. 1. 0. 1. 0. 1. 1. 0.],"73,71031746","30,00992063",73.71031746,30.00992063,"[0, 2, 2, 0, 0, 0, 0, 2, 2, 1, 0, 1, 0, 1, 1, 0]",16,"c2:['Conv', 'MLP', 'MLP']; c3:['Conv', 'Conv', 'Conv', 'Conv']; c4:['MLP', 'MLP', 'Transformer', 'Conv', 'Transformer', 'Conv']; c5:['Transformer', 'Transformer', 'Conv']","c2=Conv,MLP,MLP;c3=Conv,Conv,Conv,Conv;c4=MLP,MLP,Transformer,Conv,Transformer,Conv;c5=Transformer,Transformer,Conv",51.860119045
31,2025-11-21T13:19:53.146950,[1. 0. 0. 2. 1. 1. 2. 0. 1. 1. 0. 0. 0. 1. 1. 0.],"61,70634921","41,71626984",61.70634921,41.71626984,"[1, 0, 0, 2, 1, 1, 2, 0, 1, 1, 0, 0, 0, 1, 1, 0]",16,"c2:['Transformer', 'Conv', 'Conv']; c3:['MLP', 'Transformer', 'Transformer', 'MLP']; c4:['Conv', 'Transformer', 'Transformer', 'Conv', 'Conv', 'Conv']; c5:['Transformer', 'Transformer', 'Conv']","c2=Transformer,Conv,Conv;c3=MLP,Transformer,Transformer,MLP;c4=Conv,Transformer,Transformer,Conv,Conv,Conv;c5=Transformer,Transformer,Conv",51.711309525000004
27,2025-11-24T13:50:21.321199,[0. 1. 0. 2. 2. 0. 0. 1. 1. 1. 1. 2. 1. 1. 0. 2.],"62,1031746","40,57539683",62.1031746,40.57539683,"[0, 1, 0, 2, 2, 0, 0, 1, 1, 1, 1, 2, 1, 1, 0, 2]",16,"c2:['Conv', 'Transformer', 'Conv']; c3:['MLP', 'MLP', 'Conv', 'Conv']; c4:['Transformer', 'Transformer', 'Transformer', 'Transformer', 'MLP', 'Transformer']; c5:['Transformer', 'Conv', 'MLP']","c2=Conv,Transformer,Conv;c3=MLP,MLP,Conv,Conv;c4=Transformer,Transformer,Transformer,Transformer,MLP,Transformer;c5=Transformer,Conv,MLP",51.339285715
42,2025-11-21T13:53:12.392478,[2. 1. 2. 1. 2. 1. 2. 0. 2. 0. 0. 1. 1. 1. 2. 1.],"54,86111111","47,51984127",54.86111111,47.51984127,"[2, 1, 2, 1, 2, 1, 2, 0, 2, 0, 0, 1, 1, 1, 2, 1]",16,"c2:['MLP', 'Transformer', 'MLP']; c3:['Transformer', 'MLP', 'Transformer', 'MLP']; c4:['Conv', 'MLP', 'Conv', 'Conv', 'Transformer', 'Transformer']; c5:['Transformer', 'MLP', 'Transformer']","c2=MLP,Transformer,MLP;c3=Transformer,MLP,Transformer,MLP;c4=Conv,MLP,Conv,Conv,Transformer,Transformer;c5=Transformer,MLP,Transformer",51.19047619
20,2025-11-24T13:19:04.994005,[2. 2. 1. 0. 0. 2. 1. 1. 1. 1. 1. 0. 2. 2. 2. 0.],"65,57539683","36,11111111",65.57539683,36.11111111,"[2, 2, 1, 0, 0, 2, 1, 1, 1, 1, 1, 0, 2, 2, 2, 0]",16,"c2:['MLP', 'MLP', 'Transformer']; c3:['Conv', 'Conv', 'MLP', 'Transformer']; c4:['Transformer', 'Transformer', 'Transformer', 'Transformer', 'Conv', 'MLP']; c5:['MLP', 'MLP', 'Conv']","c2=MLP,MLP,Transformer;c3=Conv,Conv,MLP,Transformer;c4=Transformer,Transformer,Transformer,Transformer,Conv,MLP;c5=MLP,MLP,Conv",50.843253970000006
6,2025-11-21T12:08:50.071156,[0. 1. 1. 0. 2. 2. 1. 0. 2. 0. 2. 1. 2. 0. 2. 1.],"67,16269841","34,22619048",67.16269841,34.22619048,"[0, 1, 1, 0, 2, 2, 1, 0, 2, 0, 2, 1, 2, 0, 2, 1]",16,"c2:['Conv', 'Transformer', 'Transformer']; c3:['Conv', 'MLP', 'MLP', 'Transformer']; c4:['Conv', 'MLP', 'Conv', 'MLP', 'Transformer', 'MLP']; c5:['Conv', 'MLP', 'Transformer']","c2=Conv,Transformer,Transformer;c3=Conv,MLP,MLP,Transformer;c4=Conv,MLP,Conv,MLP,Transformer,MLP;c5=Conv,MLP,Transformer",50.694444445
46,2025-11-25T15:24:15.888952,[0. 1. 0. 0. 0. 2. 2. 2. 1. 0. 0. 0. 1. 0. 0. 2.],"71,23015873","29,36507937",71.23015873,29.36507937,"[0, 1, 0, 0, 0, 2, 2, 2, 1, 0, 0, 0, 1, 0, 0, 2]",16,"c2:['Conv', 'Transformer', 'Conv']; c3:['Conv', 'Conv', 'MLP', 'MLP']; c4:['MLP', 'Transformer', 'Conv', 'Conv', 'Conv', 'Transformer']; c5:['Conv', 'Conv', 'MLP']","c2=Conv,Transformer,Conv;c3=Conv,Conv,MLP,MLP;c4=MLP,Transformer,Conv,Conv,Conv,Transformer;c5=Conv,Conv,MLP",50.29761905
42,2025-11-24T19:39:17.211795,[0. 2. 0. 1. 1. 2. 0. 0. 1. 1. 0. 1. 2. 0. 0. 1.],"62,1031746","37,84722222",62.1031746,37.84722222,"[0, 2, 0, 1, 1, 2, 0, 0, 1, 1, 0, 1, 2, 0, 0, 1]",16,"c2:['Conv', 'MLP', 'Conv']; c3:['Transformer', 'Transformer', 'MLP', 'Conv']; c4:['Conv', 'Transformer', 'Transformer', 'Conv', 'Transformer', 'MLP']; c5:['Conv', 'Conv', 'Transformer']","c2=Conv,MLP,Conv;c3=Transformer,Transformer,MLP,Conv;c4=Conv,Transformer,Transformer,Conv,Transformer,MLP;c5=Conv,Conv,Transformer",49.975198410000004
43,2025-11-25T12:07:31.183067,[2. 1. 1. 2. 2. 0. 0. 0. 0. 0. 2. 2. 2. 1. 2. 2.],"53,27380952","46,2797619",53.27380952,46.2797619,"[2, 1, 1, 2, 2, 0, 0, 0, 0, 0, 2, 2, 2, 1, 2, 2]",16,"c2:['MLP', 'Transformer', 'Transformer']; c3:['MLP', 'MLP', 'Conv', 'Conv']; c4:['Conv', 'Conv', 'Conv', 'MLP', 'MLP', 'MLP']; c5:['Transformer', 'MLP', 'MLP']","c2=MLP,Transformer,Transformer;c3=MLP,MLP,Conv,Conv;c4=Conv,Conv,Conv,MLP,MLP,MLP;c5=Transformer,MLP,MLP",49.77678571
11,2025-11-25T10:30:58.547720,[1. 2. 0. 0. 2. 1. 2. 0. 2. 1. 1. 1. 1. 1. 2. 0.],"62,40079365","36,60714286",62.40079365,36.60714286,"[1, 2, 0, 0, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 2, 0]",16,"c2:['Transformer', 'MLP', 'Conv']; c3:['Conv', 'MLP', 'Transformer', 'MLP']; c4:['Conv', 'MLP', 'Transformer', 'Transformer', 'Transformer', 'Transformer']; c5:['Transformer', 'MLP', 'Conv']","c2=Transformer,MLP,Conv;c3=Conv,MLP,Transformer,MLP;c4=Conv,MLP,Transformer,Transformer,Transformer,Transformer;c5=Transformer,MLP,Conv",49.503968255000004
0,2025-11-25T09:59:32.563881,[2. 0. 2. 0. 0. 2. 1. 0. 1. 0. 1. 1. 1. 0. 2. 1.],"70,43650794","28,57142857",70.43650794,28.57142857,"[2, 0, 2, 0, 0, 2, 1, 0, 1, 0, 1, 1, 1, 0, 2, 1]",16,"c2:['MLP', 'Conv', 'MLP']; c3:['Conv', 'Conv', 'MLP', 'Transformer']; c4:['Conv', 'Transformer', 'Conv', 'Transformer', 'Transformer', 'Transformer']; c5:['Conv', 'MLP', 'Transformer']","c2=MLP,Conv,MLP;c3=Conv,Conv,MLP,Transformer;c4=Conv,Transformer,Conv,Transformer,Transformer,Transformer;c5=Conv,MLP,Transformer",49.503968255
21,2025-11-24T13:23:14.459128,[0. 1. 2. 0. 2. 1. 1. 0. 1. 2. 2. 0. 2. 0. 1. 2.],"67,46031746","31,34920635",67.46031746,31.34920635,"[0, 1, 2, 0, 2, 1, 1, 0, 1, 2, 2, 0, 2, 0, 1, 2]",16,"c2:['Conv', 'Transformer', 'MLP']; c3:['Conv', 'MLP', 'Transformer', 'Transformer']; c4:['Conv', 'Transformer', 'MLP', 'MLP', 'Conv', 'MLP']; c5:['Conv', 'Transformer', 'MLP']","c2=Conv,Transformer,MLP;c3=Conv,MLP,Transformer,Transformer;c4=Conv,Transformer,MLP,MLP,Conv,MLP;c5=Conv,Transformer,MLP",49.404761905
16,2025-11-25T13:43:48.057580,[0. 2. 0. 0. 2. 2. 1. 2. 2. 0. 1. 0. 0. 1. 0. 1.],"64,98015873","33,03571429",64.98015873,33.03571429,"[0, 2, 0, 0, 2, 2, 1, 2, 2, 0, 1, 0, 0, 1, 0, 1]",16,"c2:['Conv', 'MLP', 'Conv']; c3:['Conv', 'MLP', 'MLP', 'Transformer']; c4:['MLP', 'MLP', 'Conv', 'Transformer', 'Conv', 'Conv']; c5:['Transformer', 'Conv', 'Transformer']","c2=Conv,MLP,Conv;c3=Conv,MLP,MLP,Transformer;c4=MLP,MLP,Conv,Transformer,Conv,Conv;c5=Transformer,Conv,Transformer",49.00793651
5,2025-11-25T13:10:01.701101,[1. 2. 0. 0. 0. 1. 1. 1. 2. 1. 1. 2. 1. 1. 2. 2.],"71,62698413","23,71031746",71.62698413,23.71031746,"[1, 2, 0, 0, 0, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2]",16,"c2:['Transformer', 'MLP', 'Conv']; c3:['Conv', 'Conv', 'Transformer', 'Transformer']; c4:['Transformer', 'MLP', 'Transformer', 'Transformer', 'MLP', 'Transformer']; c5:['Transformer', 'MLP', 'MLP']","c2=Transformer,MLP,Conv;c3=Conv,Conv,Transformer,Transformer;c4=Transformer,MLP,Transformer,Transformer,MLP,Transformer;c5=Transformer,MLP,MLP",47.668650795
2,2025-11-24T11:57:41.292359,[1. 2. 0. 2. 2. 1. 1. 0. 0. 0. 1. 0. 1. 0. 2. 2.],"55,95238095","39,18650794",55.95238095,39.18650794,"[1, 2, 0, 2, 2, 1, 1, 0, 0, 0, 1, 0, 1, 0, 2, 2]",16,"c2:['Transformer', 'MLP', 'Conv']; c3:['MLP', 'MLP', 'Transformer', 'Transformer']; c4:['Conv', 'Conv', 'Conv', 'Transformer', 'Conv', 'Transformer']; c5:['Conv', 'MLP', 'MLP']","c2=Transformer,MLP,Conv;c3=MLP,MLP,Transformer,Transformer;c4=Conv,Conv,Conv,Transformer,Conv,Transformer;c5=Conv,MLP,MLP",47.569444445
3,2025-11-24T16:21:55.502330,[0. 0. 0. 0. 0. 1. 0. 0. 2. 2. 2. 1. 0. 0. 1. 1.],"69,24603175","24,90079365",69.24603175,24.90079365,"[0, 0, 0, 0, 0, 1, 0, 0, 2, 2, 2, 1, 0, 0, 1, 1]",16,"c2:['Conv', 'Conv', 'Conv']; c3:['Conv', 'Conv', 'Transformer', 'Conv']; c4:['Conv', 'MLP', 'MLP', 'MLP', 'Transformer', 'Conv']; c5:['Conv', 'Transformer', 'Transformer']","c2=Conv,Conv,Conv;c3=Conv,Conv,Transformer,Conv;c4=Conv,MLP,MLP,MLP,Transformer,Conv;c5=Conv,Transformer,Transformer",47.0734127
13,2025-11-25T13:33:18.302675,[0. 2. 1. 0. 2. 1. 0. 1. 1. 1. 2. 0. 0. 0. 0. 1.],"67,95634921","26,14087302",67.95634921,26.14087302,"[0, 2, 1, 0, 2, 1, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1]",16,"c2:['Conv', 'MLP', 'Transformer']; c3:['Conv', 'MLP', 'Transformer', 'Conv']; c4:['Transformer', 'Transformer', 'Transformer', 'MLP', 'Conv', 'Conv']; c5:['Conv', 'Conv', 'Transformer']","c2=Conv,MLP,Transformer;c3=Conv,MLP,Transformer,Conv;c4=Transformer,Transformer,Transformer,MLP,Conv,Conv;c5=Conv,Conv,Transformer",47.048611115
34,2025-11-24T14:24:48.015999,[0. 1. 1. 1. 0. 1. 0. 1. 2. 2. 0. 1. 0. 0. 0. 1.],"69,84126984","24,20634921",69.84126984,24.20634921,"[0, 1, 1, 1, 0, 1, 0, 1, 2, 2, 0, 1, 0, 0, 0, 1]",16,"c2:['Conv', 'Transformer', 'Transformer']; c3:['Transformer', 'Conv', 'Transformer', 'Conv']; c4:['Transformer', 'MLP', 'MLP', 'Conv', 'Transformer', 'Conv']; c5:['Conv', 'Conv', 'Transformer']","c2=Conv,Transformer,Transformer;c3=Transformer,Conv,Transformer,Conv;c4=Transformer,MLP,MLP,Conv,Transformer,Conv;c5=Conv,Conv,Transformer",47.023809525
45,2025-11-24T15:23:13.755092,[1. 2. 1. 1. 1. 2. 1. 0. 1. 2. 1. 2. 2. 1. 2. 0.],"54,16666667","38,74007937",54.16666667,38.74007937,"[1, 2, 1, 1, 1, 2, 1, 0, 1, 2, 1, 2, 2, 1, 2, 0]",16,"c2:['Transformer', 'MLP', 'Transformer']; c3:['Transformer', 'Transformer', 'MLP', 'Transformer']; c4:['Conv', 'Transformer', 'MLP', 'Transformer', 'MLP', 'MLP']; c5:['Transformer', 'MLP', 'Conv']","c2=Transformer,MLP,Transformer;c3=Transformer,Transformer,MLP,Transformer;c4=Conv,Transformer,MLP,Transformer,MLP,MLP;c5=Transformer,MLP,Conv",46.45337302
49,2025-11-24T15:45:38.608000,[1. 2. 0. 2. 0. 1. 1. 0. 0. 0. 2. 2. 2. 1. 0. 1.],"52,08333333","40,8234127",52.08333333,40.8234127,"[1, 2, 0, 2, 0, 1, 1, 0, 0, 0, 2, 2, 2, 1, 0, 1]",16,"c2:['Transformer', 'MLP', 'Conv']; c3:['MLP', 'Conv', 'Transformer', 'Transformer']; c4:['Conv', 'Conv', 'Conv', 'MLP', 'MLP', 'MLP']; c5:['Transformer', 'Conv', 'Transformer']","c2=Transformer,MLP,Conv;c3=MLP,Conv,Transformer,Transformer;c4=Conv,Conv,Conv,MLP,MLP,MLP;c5=Transformer,Conv,Transformer",46.453373015
28,2025-11-25T11:21:10.309726,[0. 2. 1. 0. 0. 2. 1. 2. 0. 2. 1. 2. 2. 0. 0. 0.],"64,08730159","26,73611111",64.08730159,26.73611111,"[0, 2, 1, 0, 0, 2, 1, 2, 0, 2, 1, 2, 2, 0, 0, 0]",16,"c2:['Conv', 'MLP', 'Transformer']; c3:['Conv', 'Conv', 'MLP', 'Transformer']; c4:['MLP', 'Conv', 'MLP', 'Transformer', 'MLP', 'MLP']; c5:['Conv', 'Conv', 'Conv']","c2=Conv,MLP,Transformer;c3=Conv,Conv,MLP,Transformer;c4=MLP,Conv,MLP,Transformer,MLP,MLP;c5=Conv,Conv,Conv",45.411706349999996
38,2025-11-25T11:49:53.388070,[1. 2. 0. 2. 2. 2. 0. 0. 1. 0. 1. 1. 2. 1. 0. 0.],"51,28968254","37,84722222",51.28968254,37.84722222,"[1, 2, 0, 2, 2, 2, 0, 0, 1, 0, 1, 1, 2, 1, 0, 0]",16,"c2:['Transformer', 'MLP', 'Conv']; c3:['MLP', 'MLP', 'MLP', 'Conv']; c4:['Conv', 'Transformer', 'Conv', 'Transformer', 'Transformer', 'MLP']; c5:['Transformer', 'Conv', 'Conv']","c2=Transformer,MLP,Conv;c3=MLP,MLP,MLP,Conv;c4=Conv,Transformer,Conv,Transformer,Transformer,MLP;c5=Transformer,Conv,Conv",44.56845238
38,2025-11-24T19:19:06.358015,[1. 2. 2. 0. 0. 0. 1. 2. 1. 1. 0. 0. 1. 0. 0. 2.],"67,55952381","18,10515873",67.55952381,18.10515873,"[1, 2, 2, 0, 0, 0, 1, 2, 1, 1, 0, 0, 1, 0, 0, 2]",16,"c2:['Transformer', 'MLP', 'MLP']; c3:['Conv', 'Conv', 'Conv', 'Transformer']; c4:['MLP', 'Transformer', 'Transformer', 'Conv', 'Conv', 'Transformer']; c5:['Conv', 'Conv', 'MLP']","c2=Transformer,MLP,MLP;c3=Conv,Conv,Conv,Transformer;c4=MLP,Transformer,Transformer,Conv,Conv,Transformer;c5=Conv,Conv,MLP",42.83234127
32,2025-11-24T14:13:15.302367,[0. 1. 0. 2. 1. 2. 0. 1. 1. 2. 1. 2. 2. 1. 2. 2.],"48,41269841","36,60714286",48.41269841,36.60714286,"[0, 1, 0, 2, 1, 2, 0, 1, 1, 2, 1, 2, 2, 1, 2, 2]",16,"c2:['Conv', 'Transformer', 'Conv']; c3:['MLP', 'Transformer', 'MLP', 'Conv']; c4:['Transformer', 'Transformer', 'MLP', 'Transformer', 'MLP', 'MLP']; c5:['Transformer', 'MLP', 'MLP']","c2=Conv,Transformer,Conv;c3=MLP,Transformer,MLP,Conv;c4=Transformer,Transformer,MLP,Transformer,MLP,MLP;c5=Transformer,MLP,MLP",42.509920635
37,2025-11-21T13:37:14.513827,[2. 1. 0. 2. 1. 1. 1. 0. 2. 1. 0. 2. 2. 1. 2. 2.],"46,13095238","38,49206349",46.13095238,38.49206349,"[2, 1, 0, 2, 1, 1, 1, 0, 2, 1, 0, 2, 2, 1, 2, 2]",16,"c2:['MLP', 'Transformer', 'Conv']; c3:['MLP', 'Transformer', 'Transformer', 'Transformer']; c4:['Conv', 'MLP', 'Transformer', 'Conv', 'MLP', 'MLP']; c5:['Transformer', 'MLP', 'MLP']","c2=MLP,Transformer,Conv;c3=MLP,Transformer,Transformer,Transformer;c4=Conv,MLP,Transformer,Conv,MLP,MLP;c5=Transformer,MLP,MLP",42.311507934999995
2,2025-11-21T11:57:05.304213,[2. 0. 1. 2. 1. 1. 2. 2. 1. 1. 1. 2. 0. 1. 2. 1.],"55,25793651","27,08333333",55.25793651,27.08333333,"[2, 0, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 0, 1, 2, 1]",16,"c2:['MLP', 'Conv', 'Transformer']; c3:['MLP', 'Transformer', 'Transformer', 'MLP']; c4:['MLP', 'Transformer', 'Transformer', 'Transformer', 'MLP', 'Conv']; c5:['Transformer', 'MLP', 'Transformer']","c2=MLP,Conv,Transformer;c3=MLP,Transformer,Transformer,MLP;c4=MLP,Transformer,Transformer,Transformer,MLP,Conv;c5=Transformer,MLP,Transformer",41.17063492
33,2025-11-21T13:25:00.805302,[2. 2. 0. 2. 2. 2. 0. 0. 1. 1. 1. 0. 2. 0. 2. 1.],"48,21428571","32,19246032",48.21428571,32.19246032,"[2, 2, 0, 2, 2, 2, 0, 0, 1, 1, 1, 0, 2, 0, 2, 1]",16,"c2:['MLP', 'MLP', 'Conv']; c3:['MLP', 'MLP', 'MLP', 'Conv']; c4:['Conv', 'Transformer', 'Transformer', 'Transformer', 'Conv', 'MLP']; c5:['Conv', 'MLP', 'Transformer']","c2=MLP,MLP,Conv;c3=MLP,MLP,MLP,Conv;c4=Conv,Transformer,Transformer,Transformer,Conv,MLP;c5=Conv,MLP,Transformer",40.203373015
41,2025-11-25T12:00:32.492521,[1. 1. 1. 2. 1. 1. 1. 0. 0. 2. 2. 1. 0. 1. 0. 1.],"47,22222222","32,58928571",47.22222222,32.58928571,"[1, 1, 1, 2, 1, 1, 1, 0, 0, 2, 2, 1, 0, 1, 0, 1]",16,"c2:['Transformer', 'Transformer', 'Transformer']; c3:['MLP', 'Transformer', 'Transformer', 'Transformer']; c4:['Conv', 'Conv', 'MLP', 'MLP', 'Transformer', 'Conv']; c5:['Transformer', 'Conv', 'Transformer']","c2=Transformer,Transformer,Transformer;c3=MLP,Transformer,Transformer,Transformer;c4=Conv,Conv,MLP,MLP,Transformer,Conv;c5=Transformer,Conv,Transformer",39.905753965
29,2025-11-24T18:33:20.907474,[0. 2. 2. 1. 1. 0. 2. 1. 2. 0. 1. 0. 2. 0. 2. 2.],"56,34920635","23,06547619",56.34920635,23.06547619,"[0, 2, 2, 1, 1, 0, 2, 1, 2, 0, 1, 0, 2, 0, 2, 2]",16,"c2:['Conv', 'MLP', 'MLP']; c3:['Transformer', 'Transformer', 'Conv', 'MLP']; c4:['Transformer', 'MLP', 'Conv', 'Transformer', 'Conv', 'MLP']; c5:['Conv', 'MLP', 'MLP']","c2=Conv,MLP,MLP;c3=Transformer,Transformer,Conv,MLP;c4=Transformer,MLP,Conv,Transformer,Conv,MLP;c5=Conv,MLP,MLP",39.70734127
3,2025-11-21T12:00:51.951757,[0. 1. 0. 1. 1. 1. 0. 2. 0. 2. 2. 1. 2. 0. 2. 2.],"47,42063492","29,26587302",47.42063492,29.26587302,"[0, 1, 0, 1, 1, 1, 0, 2, 0, 2, 2, 1, 2, 0, 2, 2]",16,"c2:['Conv', 'Transformer', 'Conv']; c3:['Transformer', 'Transformer', 'Transformer', 'Conv']; c4:['MLP', 'Conv', 'MLP', 'MLP', 'Transformer', 'MLP']; c5:['Conv', 'MLP', 'MLP']","c2=Conv,Transformer,Conv;c3=Transformer,Transformer,Transformer,Conv;c4=MLP,Conv,MLP,MLP,Transformer,MLP;c5=Conv,MLP,MLP",38.34325397
