timestamp;epoch;genotype_normal;genotype_reduce;genotype_full;clean_acc;clean_loss;train_acc;train_loss;f1;params;total_time_sec
03:44,2;89;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;83,57933807;0,610005379;88,6838913;0,406595558;0,783627107;133967;3,769298315
03:44,2;90;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,50184631;0,624860525;87,39237213;0,411459416;0,793426114;133967;3,769298315
03:44,3;91;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,87084961;0,66088587;86,40836334;0,375375122;0,812161904;133967;3,769298315
03:44,3;92;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;83,57933807;0,654865086;88,00738525;0,382814676;0,806823995;133967;3,769298315
03:44,3;93;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,6088562;0,558823287;86,59286499;0,396600544;0,817702038;133967;3,769298315
03:44,3;94;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,87084961;0,550769985;88,74539185;0,362009883;0,799289589;133967;3,769298315
03:44,3;95;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,13284302;0,575847805;88,99139404;0,368838012;0,783115983;133967;3,769298315
03:44,3;96;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,50184631;0,590935409;89,11439514;0,357467532;0,811648316;133967;3,769298315
03:44,3;97;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,23985291;0,621499598;89,66790009;0,31978792;0,82947966;133967;3,769298315
03:44,3;98;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;86,53136444;0,628052652;89,29889679;0,344762087;0,829529396;133967;3,769298315
03:44,3;99;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,05535126;0,613921165;89,66790009;0,348725945;0,827717977;133967;3,769298315
03:44,3;100;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,23985291;0,593767047;88,5608902;0,343238026;0,819770126;133967;3,769298315
03:44,3;101;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,23985291;0,58883357;89,42189789;0,291854084;0,804189398;133967;3,769298315
03:44,3;102;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,87084961;0,602576196;90,59040833;0,293581903;0,810261446;133967;3,769298315
03:44,3;103;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,42435455;0,638688505;90,77490997;0,299206018;0,819561905;133967;3,769298315
03:44,3;104;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,79335785;0,631298482;90,65190887;0,327949107;0,827989783;133967;3,769298315
03:44,3;105;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,87084961;0,692037821;90,59040833;0,287014514;0,832900316;133967;3,769298315
03:44,3;106;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,50184631;0,746714652;90,89791107;0,269715339;0,827744925;133967;3,769298315
03:44,3;107;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,42435455;0,716230989;90,03690338;0,317620277;0,829222628;133967;3,769298315
03:44,4;108;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,79335785;0,680778444;91,26691437;0,288074732;0,828007464;133967;3,769298315
03:44,4;109;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,6088562;0,664451778;91,20541382;0,285724699;0,825691321;133967;3,769298315
03:44,4;110;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,9778595;0,631786942;90,22140503;0,296150863;0,817742174;133967;3,769298315
03:44,4;111;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,79335785;0,643058777;91,94342041;0,269627512;0,816205631;133967;3,769298315
03:44,4;112;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,23985291;0,662734807;91,26691437;0,282661051;0,824370294;133967;3,769298315
03:44,4;113;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,87084961;0,698399365;91,20541382;0,256804824;0,831269475;133967;3,769298315
03:44,4;114;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,68634796;0,735967457;91,82041931;0,251449972;0,820470473;133967;3,769298315
03:44,4;115;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,87084961;0,743140638;92,61992645;0,24596785;0,817681287;133967;3,769298315
03:44,4;116;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,79335785;0,692861378;91,02091217;0,281861454;0,831351466;133967;3,769298315
03:44,4;117;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,79335785;0,661561966;91,63591766;0,271179795;0,832986603;133967;3,769298315
03:44,4;118;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,87084961;0,669417024;92,4354248;0,240546077;0,833880158;133967;3,769298315
03:44,4;119;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,87084961;0,675081909;91,57441711;0,238581017;0,832185876;133967;3,769298315
03:44,4;120;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,79335785;0,683626115;91,14391327;0,276973248;0,83987149;133967;3,769298315
03:44,4;121;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,42435455;0,726952255;92,8044281;0,226556405;0,83807762;133967;3,769298315
03:44,4;122;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,6088562;0,750881195;93,72693634;0,222936749;0,832454371;133967;3,769298315
03:44,4;123;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,23985291;0,784798801;93,66543579;0,212346956;0,825419163;133967;3,769298315
