timestamp;epoch;genotype_normal;genotype_reduce;genotype_full;clean_acc;clean_loss;train_acc;train_loss;f1;params;total_time_sec
2025-12-15T16:24:36.180093;58;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};71,18;0,875108904;75,152;1,407569843;0,708327001;3,385666;247,6013789
2025-12-15T16:28:44.692645;59;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};73,75;0,802580354;75,15;1,408136405;0,735282333;3,385666;248,5093205
2025-12-15T16:32:52.391666;60;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};74,43;0,767054976;75,52;1,406851705;0,735087674;3,385666;247,695785
2025-12-15T16:37:00.383079;61;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};76,46;0,739743251;75,334;1,406985078;0,75631555;3,385666;247,9878561
2025-12-15T16:41:08.586410;62;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};76,27;0,721552932;75,594;1,404030925;0,759949349;3,385666;248,1996851
2025-12-15T16:45:16.996969;63;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};74,26;0,776745873;75,662;1,400635064;0,740395054;3,385666;248,4072733
2025-12-15T16:49:25.395755;64;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};74,27;0,791713481;75,728;1,399429124;0,743759234;3,385666;248,3955424
2025-12-15T16:53:33.277198;65;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};74,46;0,762991664;75,734;1,403286879;0,731625785;3,385666;247,8780692
2025-12-15T16:57:41.579161;66;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};74,23;0,795943235;75,966;1,396682322;0,740299647;3,385666;248,2984393
2025-12-15T17:01:49.591877;67;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};75,37;0,774108119;75,858;1,395322762;0,752031305;3,385666;248,0093009
